Build,Kernel,M,N,K,Alpha,Beta,Time_s,GFLOPS
native,mippv2_skylake_panel_lmul,64,64,64,1,0,7.10682e-06,73.7725
native,mippv2_skylake_panel_lmul,96,96,96,1,0,2.44887e-05,72.2566
native,mippv2_skylake_panel_lmul,128,128,128,1,0,5.75614e-05,72.8666
native,mippv2_skylake_panel_lmul2,32,32,32,1,0,8.0288e-07,81.6261
native,mippv2_skylake_panel_lmul2,64,64,64,1,0,6.49745e-06,80.6913
native,mippv2_skylake_panel_lmul2,96,96,96,1,0,2.22222e-05,79.6263
native,mippv2_skylake_panel_lmul2,128,128,128,1,0,5.14617e-05,81.5035
native,mippv2_skylake_panel_lmul4,32,32,32,1,0,8.08207e-07,81.0881
native,mippv2_skylake_panel_lmul4,64,64,64,1,0,6.36618e-06,82.3552
native,mippv2_skylake_panel_lmul4,96,96,96,1,0,2.13148e-05,83.016
native,mippv2_skylake_panel_lmul4,128,128,128,1,0,5.05528e-05,82.9689
native,mippv2_meteorlake_mr4_nr3,32,32,32,1,0,8.09714e-07,80.9372
native,mippv2_meteorlake_mr4_nr3,64,64,64,1,0,6.55671e-06,79.962
native,mippv2_meteorlake_mr4_nr3,96,96,96,1,0,2.11916e-05,83.4987
native,mippv2_meteorlake_mr4_nr3,128,128,128,1,0,5.05392e-05,82.9911
native,mippv2_a76_mr6_nr3,32,32,32,1,0,7.95075e-07,82.4274
native,mippv2_a76_mr6_nr3,64,64,64,1,0,6.55419e-06,79.9928
native,mippv2_a76_mr6_nr3,96,96,96,1,0,2.12745e-05,83.1734
native,mippv2_a76_mr6_nr3,128,128,128,1,0,5.05576e-05,82.9609
native,mippv2_firestorm_mr4_nr4,32,32,32,1,0,8.18273e-07,80.0907
native,mippv2_firestorm_mr4_nr4,64,64,64,1,0,6.31271e-06,83.0528
native,mippv2_firestorm_mr4_nr4,96,96,96,1,0,2.17138e-05,81.4905
native,mippv2_firestorm_mr4_nr4,128,128,128,1,0,5.01087e-05,83.704
native,mippv2_firestorm_mr4_nr4_fmaddi,32,32,32,1,0,8.0079e-07,81.8391
native,mippv2_firestorm_mr4_nr4_fmaddi,64,64,64,1,0,6.5002e-06,80.6572
native,mippv2_firestorm_mr4_nr4_fmaddi,96,96,96,1,0,2.10944e-05,83.8837
native,mippv2_firestorm_mr4_nr4_fmaddi,128,128,128,1,0,4.98915e-05,84.0685
native,mippv2_firestorm_mr6_nr4,32,32,32,1,0,8.45684e-07,77.4947
native,mippv2_firestorm_mr6_nr4,64,64,64,1,0,6.5058e-06,80.5878
native,mippv2_firestorm_mr6_nr4,96,96,96,1,0,2.14207e-05,82.6055
native,mippv2_firestorm_mr6_nr4,128,128,128,1,0,5.07938e-05,82.5751
native,mippv2_firestorm_mr6_nr4_fmaddi,32,32,32,1,0,8.41121e-07,77.9151
native,mippv2_firestorm_mr6_nr4_fmaddi,64,64,64,1,0,6.59214e-06,79.5323
native,mippv2_firestorm_mr6_nr4_fmaddi,96,96,96,1,0,2.14831e-05,82.3658
native,mippv2_firestorm_mr6_nr4_fmaddi,128,128,128,1,0,5.06049e-05,82.8834
native,mippv2_zen4_mr4_nr4,32,32,32,1,0,7.93891e-07,82.5504
native,mippv2_zen4_mr4_nr4,64,64,64,1,0,6.30134e-06,83.2027
native,mippv2_zen4_mr4_nr4,96,96,96,1,0,2.12159e-05,83.403
native,mippv2_zen4_mr4_nr4,128,128,128,1,0,4.99993e-05,83.8873
native,mippv2_zen4_mr4_nr4_fmaddi,32,32,32,1,0,7.96743e-07,82.2548
native,mippv2_zen4_mr4_nr4_fmaddi,64,64,64,1,0,6.28577e-06,83.4088
native,mippv2_zen4_mr4_nr4_fmaddi,96,96,96,1,0,2.11658e-05,83.6006
native,mippv2_zen4_mr4_nr4_fmaddi,128,128,128,1,0,4.99203e-05,84.02
native,mippv2_x100_register_blocked_lmul1,32,32,32,1,0,8.57717e-07,76.4075
native,mippv2_x100_register_blocked_lmul1,64,64,64,1,0,6.8416e-06,76.6324
native,mippv2_x100_register_blocked_lmul1,96,96,96,1,0,2.23837e-05,79.0517
native,mippv2_x100_register_blocked_lmul1,128,128,128,1,0,5.38112e-05,77.9449
native,mippv2_x100_register_blocked_lmul2,32,32,32,1,0,8.13046e-07,80.6055
native,mippv2_x100_register_blocked_lmul2,64,64,64,1,0,6.49948e-06,80.6662
native,mippv2_x100_register_blocked_lmul2,96,96,96,1,0,2.17655e-05,81.2971
native,mippv2_x100_register_blocked_lmul2,128,128,128,1,0,5.18394e-05,80.9096
native,mippv2_x100_register_blocked_lmul4,32,32,32,1,0,1.6726e-06,39.182
native,mippv2_x100_register_blocked_lmul4,64,64,64,1,0,6.68891e-06,78.3817
native,mippv2_x100_register_blocked_lmul4,96,96,96,1,0,4.46635e-05,39.6179
native,mippv2_x100_register_blocked_lmul4,128,128,128,1,0,7.95363e-05,52.7345
native,mippv2_x100_register_blocked_apack4,32,32,32,1,0,8.11482e-07,80.7608
native,mippv2_x100_register_blocked_apack4,64,64,64,1,0,6.51933e-06,80.4206
native,mippv2_x100_register_blocked_apack4,96,96,96,1,0,2.16444e-05,81.7521
native,mippv2_x100_register_blocked_apack4,128,128,128,1,0,5.21957e-05,80.3572
native,mippv2_panel_x100_lmul1,32,32,32,1,0,8.41714e-07,77.8602
native,mippv2_panel_x100_lmul1,64,64,64,1,0,7.00912e-06,74.8008
native,mippv2_panel_x100_lmul1,96,96,96,1,0,2.34429e-05,75.4802
native,mippv2_panel_x100_lmul1,128,128,128,1,0,5.93316e-05,70.6926
native,mippv2_panel_x100_lmul2,32,32,32,1,0,8.23957e-07,79.5382
native,mippv2_panel_x100_lmul2,64,64,64,1,0,6.79971e-06,77.1045
native,mippv2_panel_x100_lmul2,96,96,96,1,0,2.20226e-05,80.348
native,mippv2_panel_x100_lmul2,128,128,128,1,0,5.25412e-05,79.8289
native,mippv2_panel_x100_lmul4,32,32,32,1,0,2.00052e-06,32.7595
native,mippv2_panel_x100_lmul4,64,64,64,1,0,8.12705e-06,64.5115
native,mippv2_panel_x100_lmul4,96,96,96,1,0,3.39234e-05,52.1608
native,mippv2_panel_x100_lmul4,128,128,128,1,0,5.96086e-05,70.3641
native,mippv2_x60_mr6_nr4_fmaddi,32,32,32,1,0,8.42649e-07,77.7738
native,mippv2_x60_mr6_nr4_fmaddi,64,64,64,1,0,6.56247e-06,79.8918
native,mippv2_x60_mr6_nr4_fmaddi,96,96,96,1,0,2.15928e-05,81.9473
native,mippv2_x60_mr6_nr4_fmaddi,128,128,128,1,0,5.0721e-05,82.6936
native,mippv2_a100_mr7_nr4_pipe,32,32,32,1,0,1.06711e-06,61.4147
native,mippv2_a100_mr7_nr4_pipe,64,64,64,1,0,1.00116e-05,52.3682
native,mippv2_a100_mr7_nr4_pipe,96,96,96,1,0,3.09057e-05,57.2539
native,mippv2_a100_mr7_nr4_pipe,128,128,128,1,0,7.72325e-05,54.3075
native,mippv2_a100_mr7_nr2_lmul2_pipe,32,32,32,1,0,1.16703e-06,56.1561
native,mippv2_a100_mr7_nr2_lmul2_pipe,64,64,64,1,0,7.21322e-06,72.6843
native,mippv2_a100_mr7_nr2_lmul2_pipe,96,96,96,1,0,2.98763e-05,59.2266
native,mippv2_a100_mr7_nr2_lmul2_pipe,128,128,128,1,0,6.82854e-05,61.4231
