Build,Kernel,M,N,K,Alpha,Beta,Time_s,GFLOPS
rvv,mippv2_skylake_panel,64,64,64,1,0,6.98578e-05,7.50508
rvv,mippv2_skylake_panel,96,96,96,1,0,0.000281247,6.29151
rvv,mippv2_skylake_panel,128,128,128,1,0,0.000673321,6.22928
rvv,mippv2_skylake_panel_lmul,32,32,32,1,0,9.76063e-06,6.71432
rvv,mippv2_skylake_panel_lmul,64,64,64,1,0,7.95264e-05,6.59263
rvv,mippv2_skylake_panel_lmul,96,96,96,1,0,0.000301648,5.86603
rvv,mippv2_skylake_panel_lmul,128,128,128,1,0,0.000719486,5.82958
rvv,mippv2_skylake_panel_lmul2,32,32,32,1,0,9.17928e-06,7.13956
rvv,mippv2_skylake_panel_lmul2,64,64,64,1,0,7.29515e-05,7.1868
rvv,mippv2_skylake_panel_lmul2,96,96,96,1,0,0.000252409,7.01034
rvv,mippv2_skylake_panel_lmul2,128,128,128,1,0,0.000604283,6.94096
rvv,mippv2_skylake_panel_lmul4,32,32,32,1,0,2.4028e-05,2.72748
rvv,mippv2_skylake_panel_lmul4,64,64,64,1,0,9.74465e-05,5.38026
rvv,mippv2_skylake_panel_lmul4,96,96,96,1,0,0.000435291,4.06504
rvv,mippv2_skylake_panel_lmul4,128,128,128,1,0,0.000719446,5.8299
rvv,mippv2_meteorlake_mr4_nr3,32,32,32,1,0,1.00773e-05,6.50331
rvv,mippv2_meteorlake_mr4_nr3,64,64,64,1,0,7.88394e-05,6.65008
rvv,mippv2_meteorlake_mr4_nr3,96,96,96,1,0,0.000304921,5.80306
rvv,mippv2_meteorlake_mr4_nr3,128,128,128,1,0,0.000735619,5.70173
rvv,mippv2_a76_mr6_nr3,32,32,32,1,0,9.69847e-06,6.75735
rvv,mippv2_a76_mr6_nr3,64,64,64,1,0,8.37169e-05,6.26263
rvv,mippv2_a76_mr6_nr3,96,96,96,1,0,0.000302729,5.84507
rvv,mippv2_a76_mr6_nr3,128,128,128,1,0,0.000711016,5.89903
rvv,mippv2_firestorm_mr4_nr4,32,32,32,1,0,1.00828e-05,6.49977
rvv,mippv2_firestorm_mr4_nr4,64,64,64,1,0,8.65377e-05,6.0585
rvv,mippv2_firestorm_mr4_nr4,96,96,96,1,0,0.000312441,5.66338
rvv,mippv2_firestorm_mr4_nr4,128,128,128,1,0,0.000709963,5.90778
rvv,mippv2_firestorm_mr4_nr4_fmaddi,32,32,32,1,0,7.60291e-06,8.61986
rvv,mippv2_firestorm_mr4_nr4_fmaddi,64,64,64,1,0,4.53738e-05,11.5549
rvv,mippv2_firestorm_mr4_nr4_fmaddi,96,96,96,1,0,0.000229333,7.71573
rvv,mippv2_firestorm_mr4_nr4_fmaddi,128,128,128,1,0,0.00053022,7.9105
rvv,mippv2_firestorm_mr6_nr4,32,32,32,1,0,8.9753e-06,7.30182
rvv,mippv2_firestorm_mr6_nr4,64,64,64,1,0,0.00011751,4.46166
rvv,mippv2_firestorm_mr6_nr4,96,96,96,1,0,0.000401498,4.40718
rvv,mippv2_firestorm_mr6_nr4,128,128,128,1,0,0.000994781,4.21631
rvv,mippv2_firestorm_mr6_nr4_fmaddi,32,32,32,1,0,6.45507e-06,10.1526
rvv,mippv2_firestorm_mr6_nr4_fmaddi,64,64,64,1,0,4.24174e-05,12.3602
rvv,mippv2_firestorm_mr6_nr4_fmaddi,96,96,96,1,0,0.000184878,9.57105
rvv,mippv2_firestorm_mr6_nr4_fmaddi,128,128,128,1,0,0.000447231,9.37838
rvv,mippv2_zen4_mr4_nr4,32,32,32,1,0,1.00766e-05,6.50375
rvv,mippv2_zen4_mr4_nr4,64,64,64,1,0,8.63771e-05,6.06976
rvv,mippv2_zen4_mr4_nr4,96,96,96,1,0,0.000312439,5.66342
rvv,mippv2_zen4_mr4_nr4,128,128,128,1,0,0.000709911,5.90821
rvv,mippv2_zen4_mr4_nr4_fmaddi,32,32,32,1,0,7.59226e-06,8.63195
rvv,mippv2_zen4_mr4_nr4_fmaddi,64,64,64,1,0,4.56387e-05,11.4878
rvv,mippv2_zen4_mr4_nr4_fmaddi,96,96,96,1,0,0.000229386,7.71395
rvv,mippv2_zen4_mr4_nr4_fmaddi,128,128,128,1,0,0.000529365,7.92328
rvv,mippv2_x100_register_blocked_lmul1,32,32,32,1,0,7.10001e-06,9.23041
rvv,mippv2_x100_register_blocked_lmul1,64,64,64,1,0,5.59065e-05,9.37794
rvv,mippv2_x100_register_blocked_lmul1,96,96,96,1,0,0.000185353,9.54648
rvv,mippv2_x100_register_blocked_lmul1,128,128,128,1,0,0.000454092,9.23668
rvv,mippv2_x100_register_blocked_lmul2,32,32,32,1,0,1.26418e-05,5.18406
rvv,mippv2_x100_register_blocked_lmul2,64,64,64,1,0,4.96511e-05,10.5594
rvv,mippv2_x100_register_blocked_lmul2,96,96,96,1,0,0.0002212,7.99941
rvv,mippv2_x100_register_blocked_lmul2,128,128,128,1,0,0.000392853,10.6765
rvv,mippv2_x100_register_blocked_lmul4,32,32,32,1,0,2.80049e-05,2.34016
rvv,mippv2_x100_register_blocked_lmul4,64,64,64,1,0,0.000111452,4.70414
rvv,mippv2_x100_register_blocked_lmul4,96,96,96,1,0,0.000253988,6.96677
rvv,mippv2_x100_register_blocked_lmul4,128,128,128,1,0,0.000424421,9.88241
rvv,mippv2_x100_register_blocked_apack4,32,32,32,1,0,1.31471e-05,4.98483
rvv,mippv2_x100_register_blocked_apack4,64,64,64,1,0,5.21088e-05,10.0614
rvv,mippv2_x100_register_blocked_apack4,96,96,96,1,0,0.000236634,7.47768
rvv,mippv2_x100_register_blocked_apack4,128,128,128,1,0,0.000430831,9.73539
rvv,mippv2_panel_x100_lmul1,32,32,32,1,0,7.19619e-06,9.10704
rvv,mippv2_panel_x100_lmul1,64,64,64,1,0,5.74566e-05,9.12494
rvv,mippv2_panel_x100_lmul1,96,96,96,1,0,0.000202996,8.71678
rvv,mippv2_panel_x100_lmul1,128,128,128,1,0,0.000486708,8.6177
rvv,mippv2_panel_x100_lmul2,32,32,32,1,0,1.22782e-05,5.33761
rvv,mippv2_panel_x100_lmul2,64,64,64,1,0,5.05533e-05,10.371
rvv,mippv2_panel_x100_lmul2,96,96,96,1,0,0.000231508,7.64325
rvv,mippv2_panel_x100_lmul2,128,128,128,1,0,0.000416715,10.0652
rvv,mippv2_panel_x100_lmul4,32,32,32,1,0,7.26415e-05,0.902184
rvv,mippv2_panel_x100_lmul4,64,64,64,1,0,0.00029328,1.78767
rvv,mippv2_panel_x100_lmul4,96,96,96,1,0,0.000632742,2.79651
rvv,mippv2_panel_x100_lmul4,128,128,128,1,0,0.00115067,3.64511
rvv,mippv2_x60_mr6_nr4_fmaddi,32,32,32,1,0,6.49138e-06,10.0958
rvv,mippv2_x60_mr6_nr4_fmaddi,64,64,64,1,0,4.23451e-05,12.3813
rvv,mippv2_x60_mr6_nr4_fmaddi,96,96,96,1,0,0.0001849,9.56989
rvv,mippv2_x60_mr6_nr4_fmaddi,128,128,128,1,0,0.000447634,9.36994
rvv,mippv2_a100_mr7_nr4_pipe,32,32,32,1,0,5.73672e-06,11.424
rvv,mippv2_a100_mr7_nr4_pipe,64,64,64,1,0,4.07589e-05,12.8632
rvv,mippv2_a100_mr7_nr4_pipe,96,96,96,1,0,0.000186348,9.49554
rvv,mippv2_a100_mr7_nr4_pipe,128,128,128,1,0,0.0004449,9.42753
rvv,mippv2_a100_mr7_nr2_lmul2_pipe,32,32,32,1,0,5.9275e-06,11.0563
rvv,mippv2_a100_mr7_nr2_lmul2_pipe,64,64,64,1,0,4.04585e-05,12.9587
rvv,mippv2_a100_mr7_nr2_lmul2_pipe,96,96,96,1,0,0.000153863,11.5003
rvv,mippv2_a100_mr7_nr2_lmul2_pipe,128,128,128,1,0,0.000360792,11.6253
