Build,Kernel,M,N,K,Alpha,Beta,Time_s,GFLOPS
native,mippv2_meteorlake_mr4_nr3,96,96,96,1,0,2.5518e-05,69.3422
native,mippv2_meteorlake_mr4_nr3,128,128,128,1,0,5.95482e-05,70.4354
native,mippv2_a76_mr6_nr3,32,32,32,1,0,1.62664e-06,40.2893
native,mippv2_a76_mr6_nr3,64,64,64,1,0,1.60454e-05,32.6752
native,mippv2_a76_mr6_nr3,96,96,96,1,0,4.86353e-05,36.3825
native,mippv2_a76_mr6_nr3,128,128,128,1,0,0.000104905,39.982
native,mippv2_firestorm_mr4_nr4,32,32,32,1,0,1.83223e-06,35.7685
native,mippv2_firestorm_mr4_nr4,64,64,64,1,0,1.43323e-05,36.5808
native,mippv2_firestorm_mr4_nr4,96,96,96,1,0,5.5854e-05,31.6803
native,mippv2_firestorm_mr4_nr4,128,128,128,1,0,0.000141811,29.5767
native,mippv2_firestorm_mr4_nr4_fmaddi,32,32,32,1,0,1.95226e-06,33.5694
native,mippv2_firestorm_mr4_nr4_fmaddi,64,64,64,1,0,1.42972e-05,36.6708
native,mippv2_firestorm_mr4_nr4_fmaddi,96,96,96,1,0,4.90761e-05,36.0557
native,mippv2_firestorm_mr4_nr4_fmaddi,128,128,128,1,0,0.000115978,36.1645
native,mippv2_firestorm_mr6_nr4,32,32,32,1,0,2.08398e-06,31.4476
native,mippv2_firestorm_mr6_nr4,64,64,64,1,0,1.43614e-05,36.5068
native,mippv2_firestorm_mr6_nr4,96,96,96,1,0,4.61046e-05,38.3795
native,mippv2_firestorm_mr6_nr4,128,128,128,1,0,0.00010842,38.6857
native,mippv2_firestorm_mr6_nr4_fmaddi,32,32,32,1,0,1.84897e-06,35.4447
native,mippv2_firestorm_mr6_nr4_fmaddi,64,64,64,1,0,1.39839e-05,37.4923
native,mippv2_firestorm_mr6_nr4_fmaddi,96,96,96,1,0,4.91499e-05,36.0016
native,mippv2_firestorm_mr6_nr4_fmaddi,128,128,128,1,0,0.000109787,38.2042
native,mippv2_zen4_mr4_nr4,32,32,32,1,0,1.96767e-06,33.3064
native,mippv2_zen4_mr4_nr4,64,64,64,1,0,4.30322e-05,12.1836
native,mippv2_zen4_mr4_nr4,96,96,96,1,0,4.90548e-05,36.0714
native,mippv2_zen4_mr4_nr4,128,128,128,1,0,0.000151943,27.6045
native,mippv2_zen4_mr4_nr4_fmaddi,32,32,32,1,0,2.16448e-06,30.278
native,mippv2_zen4_mr4_nr4_fmaddi,64,64,64,1,0,1.43383e-05,36.5656
native,mippv2_zen4_mr4_nr4_fmaddi,96,96,96,1,0,5.90729e-05,29.9541
native,mippv2_zen4_mr4_nr4_fmaddi,128,128,128,1,0,0.000119045,35.233
native,mippv2_x100_register_blocked_lmul1,32,32,32,1,0,1.10121e-06,59.5126
native,mippv2_x100_register_blocked_lmul1,64,64,64,1,0,1.00596e-05,52.1184
native,mippv2_x100_register_blocked_lmul1,96,96,96,1,0,3.40811e-05,51.9194
native,mippv2_x100_register_blocked_lmul1,128,128,128,1,0,8.37717e-05,50.0683
native,mippv2_x100_register_blocked_lmul2,32,32,32,1,0,1.20718e-06,54.2883
native,mippv2_x100_register_blocked_lmul2,64,64,64,1,0,1.06372e-05,49.288
native,mippv2_x100_register_blocked_lmul2,96,96,96,1,0,3.96606e-05,44.6153
native,mippv2_x100_register_blocked_lmul2,128,128,128,1,0,8.95332e-05,46.8463
native,mippv2_x100_register_blocked_lmul4,32,32,32,1,0,2.37924e-06,27.5449
native,mippv2_x100_register_blocked_lmul4,64,64,64,1,0,1.66667e-05,31.4572
native,mippv2_x100_register_blocked_lmul4,96,96,96,1,0,5.61514e-05,31.5125
native,mippv2_x100_register_blocked_lmul4,128,128,128,1,0,0.000134775,31.1209
native,mippv2_x100_register_blocked_apack4,32,32,32,1,0,1.33706e-06,49.0149
native,mippv2_x100_register_blocked_apack4,64,64,64,1,0,1.15561e-05,45.3688
native,mippv2_x100_register_blocked_apack4,96,96,96,1,0,6.56518e-05,26.9524
native,mippv2_x100_register_blocked_apack4,128,128,128,1,0,0.000103844,40.3903
native,mippv2_panel_x100_lmul1,32,32,32,1,0,1.10528e-06,59.2936
native,mippv2_panel_x100_lmul1,64,64,64,1,0,1.01174e-05,51.8202
native,mippv2_panel_x100_lmul1,96,96,96,1,0,3.44461e-05,51.3693
native,mippv2_panel_x100_lmul1,128,128,128,1,0,8.18625e-05,51.236
native,mippv2_panel_x100_lmul2,32,32,32,1,0,1.21887e-06,53.7676
native,mippv2_panel_x100_lmul2,64,64,64,1,0,1.21924e-05,43.0013
native,mippv2_panel_x100_lmul2,96,96,96,1,0,3.77627e-05,46.8576
native,mippv2_panel_x100_lmul2,128,128,128,1,0,9.02848e-05,46.4564
native,mippv2_panel_x100_lmul4,32,32,32,1,0,1.97637e-06,33.1597
native,mippv2_panel_x100_lmul4,64,64,64,1,0,1.68961e-05,31.03
native,mippv2_panel_x100_lmul4,96,96,96,1,0,6.06058e-05,29.1964
native,mippv2_panel_x100_lmul4,128,128,128,1,0,0.000134386,31.2108
native,mippv2_x60_mr6_nr4_fmaddi,32,32,32,1,0,2.11873e-06,30.9318
native,mippv2_x60_mr6_nr4_fmaddi,64,64,64,1,0,1.43638e-05,36.5005
native,mippv2_x60_mr6_nr4_fmaddi,96,96,96,1,0,4.62991e-05,38.2183
native,mippv2_x60_mr6_nr4_fmaddi,128,128,128,1,0,0.000132557,31.6416
native,mippv2_a100_mr7_nr4_pipe,32,32,32,1,0,1.85272e-06,35.3729
native,mippv2_a100_mr7_nr4_pipe,64,64,64,1,0,1.79346e-05,29.2333
native,mippv2_a100_mr7_nr4_pipe,96,96,96,1,0,5.29509e-05,33.4172
native,mippv2_a100_mr7_nr4_pipe,128,128,128,1,0,0.000114223,36.7205
native,mippv2_a100_mr7_nr2_lmul2_pipe,32,32,32,1,0,2.36711e-06,27.6861
native,mippv2_a100_mr7_nr2_lmul2_pipe,64,64,64,1,0,1.80019e-05,29.124
native,mippv2_a100_mr7_nr2_lmul2_pipe,96,96,96,1,0,6.88118e-05,25.7147
native,mippv2_a100_mr7_nr2_lmul2_pipe,128,128,128,1,0,0.000150386,27.8902
