Build,Kernel,M,N,K,Alpha,Beta,Time_s,GFLOPS
native,mippv2_meteorlake_mr4_nr3,64,64,64,1,0,2.94404e-05,17.8084
native,mippv2_meteorlake_mr4_nr3,96,96,96,1,0,0.000134361,13.1695
native,mippv2_meteorlake_mr4_nr3,128,128,128,1,0,0.000320545,13.0849
native,mippv2_a76_mr6_nr3,32,32,32,1,0,3.89905e-06,16.8082
native,mippv2_a76_mr6_nr3,64,64,64,1,0,2.91656e-05,17.9763
native,mippv2_a76_mr6_nr3,96,96,96,1,0,0.000117689,15.0352
native,mippv2_a76_mr6_nr3,128,128,128,1,0,0.00028323,14.8088
native,mippv2_firestorm_mr4_nr4,32,32,32,1,0,3.84442e-06,17.047
native,mippv2_firestorm_mr4_nr4,64,64,64,1,0,2.98735e-05,17.5503
native,mippv2_firestorm_mr4_nr4,96,96,96,1,0,0.000124124,14.2556
native,mippv2_firestorm_mr4_nr4,128,128,128,1,0,0.000294689,14.233
native,mippv2_firestorm_mr4_nr4_fmaddi,32,32,32,1,0,3.83756e-06,17.0775
native,mippv2_firestorm_mr4_nr4_fmaddi,64,64,64,1,0,2.99014e-05,17.5339
native,mippv2_firestorm_mr4_nr4_fmaddi,96,96,96,1,0,0.000138112,12.8119
native,mippv2_firestorm_mr4_nr4_fmaddi,128,128,128,1,0,0.000293154,14.3075
native,mippv2_firestorm_mr6_nr4,32,32,32,1,0,3.82378e-06,17.1391
native,mippv2_firestorm_mr6_nr4,64,64,64,1,0,2.93129e-05,17.8859
native,mippv2_firestorm_mr6_nr4,96,96,96,1,0,0.000111567,15.8602
native,mippv2_firestorm_mr6_nr4,128,128,128,1,0,0.000347483,12.0705
native,mippv2_firestorm_mr6_nr4_fmaddi,32,32,32,1,0,3.82458e-06,17.1355
native,mippv2_firestorm_mr6_nr4_fmaddi,64,64,64,1,0,2.93131e-05,17.8858
native,mippv2_firestorm_mr6_nr4_fmaddi,96,96,96,1,0,0.000111533,15.865
native,mippv2_firestorm_mr6_nr4_fmaddi,128,128,128,1,0,0.000264863,15.8358
native,mippv2_zen4_mr4_nr4,32,32,32,1,0,3.83554e-06,17.0865
native,mippv2_zen4_mr4_nr4,64,64,64,1,0,2.99063e-05,17.531
native,mippv2_zen4_mr4_nr4,96,96,96,1,0,0.000123909,14.2804
native,mippv2_zen4_mr4_nr4,128,128,128,1,0,0.000292843,14.3227
native,mippv2_zen4_mr4_nr4_fmaddi,32,32,32,1,0,3.82957e-06,17.1132
native,mippv2_zen4_mr4_nr4_fmaddi,64,64,64,1,0,2.99037e-05,17.5326
native,mippv2_zen4_mr4_nr4_fmaddi,96,96,96,1,0,0.000124251,14.2411
native,mippv2_zen4_mr4_nr4_fmaddi,128,128,128,1,0,0.000259283,16.1766
native,mippv2_x100_register_blocked_lmul1,32,32,32,1,0,4.31934e-06,15.1727
native,mippv2_x100_register_blocked_lmul1,64,64,64,1,0,3.31876e-05,15.7977
native,mippv2_x100_register_blocked_lmul1,96,96,96,1,0,0.000125674,14.0798
native,mippv2_x100_register_blocked_lmul1,128,128,128,1,0,0.000319814,13.1148
native,mippv2_x100_register_blocked_lmul2,32,32,32,1,0,4.31794e-06,15.1776
native,mippv2_x100_register_blocked_lmul2,64,64,64,1,0,3.34461e-05,15.6756
native,mippv2_x100_register_blocked_lmul2,96,96,96,1,0,0.000120618,14.6701
native,mippv2_x100_register_blocked_lmul2,128,128,128,1,0,0.000298776,14.0383
native,mippv2_x100_register_blocked_lmul4,32,32,32,1,0,4.51793e-06,14.5058
native,mippv2_x100_register_blocked_lmul4,64,64,64,1,0,3.49902e-05,14.9839
native,mippv2_x100_register_blocked_lmul4,96,96,96,1,0,0.000126244,14.0162
native,mippv2_x100_register_blocked_lmul4,128,128,128,1,0,0.000309526,13.5507
native,mippv2_x100_register_blocked_apack4,32,32,32,1,0,4.32364e-06,15.1576
native,mippv2_x100_register_blocked_apack4,64,64,64,1,0,3.35917e-05,15.6077
native,mippv2_x100_register_blocked_apack4,96,96,96,1,0,0.00011897,14.8732
native,mippv2_x100_register_blocked_apack4,128,128,128,1,0,0.000293157,14.3074
native,mippv2_panel_x100_lmul1,32,32,32,1,0,4.32665e-06,15.147
native,mippv2_panel_x100_lmul1,64,64,64,1,0,3.50275e-05,14.9679
native,mippv2_panel_x100_lmul1,96,96,96,1,0,0.000136602,12.9535
native,mippv2_panel_x100_lmul1,128,128,128,1,0,0.000340829,12.3062
native,mippv2_panel_x100_lmul2,32,32,32,1,0,4.40832e-06,14.8664
native,mippv2_panel_x100_lmul2,64,64,64,1,0,3.52266e-05,14.8833
native,mippv2_panel_x100_lmul2,96,96,96,1,0,0.000120781,14.6502
native,mippv2_panel_x100_lmul2,128,128,128,1,0,0.000318591,13.1652
native,mippv2_panel_x100_lmul4,32,32,32,1,0,4.54343e-06,14.4244
native,mippv2_panel_x100_lmul4,64,64,64,1,0,3.68936e-05,14.2108
native,mippv2_panel_x100_lmul4,96,96,96,1,0,0.000137165,12.9003
native,mippv2_panel_x100_lmul4,128,128,128,1,0,0.000326499,12.8463
native,mippv2_x60_mr6_nr4_fmaddi,32,32,32,1,0,3.82448e-06,17.1359
native,mippv2_x60_mr6_nr4_fmaddi,64,64,64,1,0,2.93114e-05,17.8868
native,mippv2_x60_mr6_nr4_fmaddi,96,96,96,1,0,0.000111491,15.871
native,mippv2_x60_mr6_nr4_fmaddi,128,128,128,1,0,0.00026475,15.8425
native,mippv2_a100_mr7_nr4_pipe,32,32,32,1,0,4.88947e-06,13.4035
native,mippv2_a100_mr7_nr4_pipe,64,64,64,1,0,3.84912e-05,13.621
native,mippv2_a100_mr7_nr4_pipe,96,96,96,1,0,0.000152327,11.6162
native,mippv2_a100_mr7_nr4_pipe,128,128,128,1,0,0.000345819,12.1286
native,mippv2_a100_mr7_nr2_lmul2_pipe,32,32,32,1,0,5.21174e-06,12.5747
native,mippv2_a100_mr7_nr2_lmul2_pipe,64,64,64,1,0,3.7951e-05,13.8149
native,mippv2_a100_mr7_nr2_lmul2_pipe,96,96,96,1,0,0.000157967,11.2015
native,mippv2_a100_mr7_nr2_lmul2_pipe,128,128,128,1,0,0.000353527,11.8642
