Build,Kernel,M,N,K,Time_s,GFLOPS,PaddingA
rvv,mippv2_x100_register_blocked_lmul4,64,64,64,3.41189e-05,15.3665
rvv,mippv2_x100_register_blocked_lmul4,128,128,128,0.000496049,8.45542
rvv,mippv2_x100_register_blocked_lmul4,256,256,256,0.00479342,7.00011
rvv,mippv2_x100_register_blocked_lmul4,512,512,512,0.0375094,7.15649
rvv,mippv2_x100_register_blocked_lmul8,32,32,32,2.84571e-05,2.30297
rvv,mippv2_x100_register_blocked_lmul8,64,64,64,0.000116906,4.48469
rvv,mippv2_x100_register_blocked_lmul8,128,128,128,0.00118115,3.55104
rvv,mippv2_x100_register_blocked_lmul8,256,256,256,0.0105152,3.19104
rvv,mippv2_x100_register_blocked_lmul8,512,512,512,0.0809806,3.31481
rvv,mippv2_x100_register_blocked_apack4,32,32,32,4.32379e-06,15.1571
rvv,mippv2_x100_register_blocked_apack4,64,64,64,3.19263e-05,16.4218
rvv,mippv2_x100_register_blocked_apack4,128,128,128,0.000435037,9.64125
rvv,mippv2_x100_register_blocked_apack4,256,256,256,0.00399499,8.39913
rvv,mippv2_x100_register_blocked_apack4,512,512,512,0.0500159,5.367
rvv,mippv2_panel_x100_lmul1,32,32,32,5.45169e-06,12.0212
rvv,mippv2_panel_x100_lmul1,64,64,64,4.5913e-05,11.4192
rvv,mippv2_panel_x100_lmul1,128,128,128,0.000546325,7.67731
rvv,mippv2_panel_x100_lmul1,256,256,256,0.00608467,5.51458
rvv,mippv2_panel_x100_lmul1,512,512,512,0.0878333,3.05619
rvv,mippv2_panel_x100_lmul2,32,32,32,4.75759e-06,13.775
rvv,mippv2_panel_x100_lmul2,64,64,64,3.58322e-05,14.6317
rvv,mippv2_panel_x100_lmul2,128,128,128,0.000553524,7.57746
rvv,mippv2_panel_x100_lmul2,256,256,256,0.00704269,4.76443
rvv,mippv2_panel_x100_lmul2,512,512,512,0.069984,3.83567
rvv,mippv2_panel_x100_lmul4,32,32,32,4.7018e-06,13.9385
rvv,mippv2_panel_x100_lmul4,64,64,64,3.54776e-05,14.778
rvv,mippv2_panel_x100_lmul4,128,128,128,0.00059329,7.06957
rvv,mippv2_panel_x100_lmul4,256,256,256,0.0053885,6.22704
rvv,mippv2_panel_x100_lmul4,512,512,512,0.0499806,5.3708
rvv,mippv2_panel_x100_lmul8,32,32,32,3.03424e-05,2.15988
rvv,mippv2_panel_x100_lmul8,64,64,64,0.000123871,4.23254
rvv,mippv2_panel_x100_lmul8,128,128,128,0.00121912,3.44045
rvv,mippv2_panel_x100_lmul8,256,256,256,0.0104664,3.20593
rvv,mippv2_panel_x100_lmul8,512,512,512,0.0854792,3.14036
