Build,Kernel,M,N,K,Alpha,Beta,Time_s,GFLOPS
native,mippv2_firestorm_mr6_nr4,32,32,32,1,0,1.74883e-06,37.4742
native,mippv2_firestorm_mr6_nr4,64,64,64,1,0,1.36449e-05,38.4236
native,mippv2_firestorm_mr6_nr4,96,96,96,1,0,4.48804e-05,39.4264
native,mippv2_firestorm_mr6_nr4,128,128,128,1,0,0.000108465,38.6697
native,mippv2_firestorm_mr6_nr4_fmaddi,32,32,32,1,0,1.64487e-06,39.8427
native,mippv2_firestorm_mr6_nr4_fmaddi,64,64,64,1,0,1.11827e-05,46.8838
native,mippv2_firestorm_mr6_nr4_fmaddi,96,96,96,1,0,3.7266e-05,47.4822
native,mippv2_firestorm_mr6_nr4_fmaddi,128,128,128,1,0,9.15925e-05,45.7931
native,mippv2_zen4_mr4_nr4,32,32,32,1,0,1.52987e-06,42.8376
native,mippv2_zen4_mr4_nr4,64,64,64,1,0,1.20907e-05,43.3631
native,mippv2_zen4_mr4_nr4,96,96,96,1,0,3.96661e-05,44.6092
native,mippv2_zen4_mr4_nr4,128,128,128,1,0,0.000108015,38.8308
native,mippv2_zen4_mr4_nr4_fmaddi,32,32,32,1,0,1.5228e-06,43.0366
native,mippv2_zen4_mr4_nr4_fmaddi,64,64,64,1,0,1.20661e-05,43.4514
native,mippv2_zen4_mr4_nr4_fmaddi,96,96,96,1,0,3.95884e-05,44.6967
native,mippv2_zen4_mr4_nr4_fmaddi,128,128,128,1,0,9.88501e-05,42.4309
native,mippv2_x100_register_blocked_lmul1,32,32,32,1,0,2.45906e-06,26.6508
native,mippv2_x100_register_blocked_lmul1,64,64,64,1,0,2.12001e-05,24.7304
native,mippv2_x100_register_blocked_lmul1,96,96,96,1,0,8.06913e-05,21.9289
native,mippv2_x100_register_blocked_lmul1,128,128,128,1,0,0.000211117,19.8672
native,mippv2_x100_register_blocked_lmul2,32,32,32,1,0,1.8196e-06,36.0168
native,mippv2_x100_register_blocked_lmul2,64,64,64,1,0,1.49757e-05,35.0092
native,mippv2_x100_register_blocked_lmul2,96,96,96,1,0,4.95e-05,35.7469
native,mippv2_x100_register_blocked_lmul2,128,128,128,1,0,0.000122883,34.1325
native,mippv2_x100_register_blocked_lmul4,32,32,32,1,0,2.00617e-06,32.6672
native,mippv2_x100_register_blocked_lmul4,64,64,64,1,0,1.82262e-05,28.7656
native,mippv2_x100_register_blocked_lmul4,96,96,96,1,0,6.31864e-05,28.004
native,mippv2_x100_register_blocked_lmul4,128,128,128,1,0,0.000155798,26.9215
native,mippv2_x100_register_blocked_apack4,32,32,32,1,0,1.79341e-06,36.5426
native,mippv2_x100_register_blocked_apack4,64,64,64,1,0,1.48066e-05,35.409
native,mippv2_x100_register_blocked_apack4,96,96,96,1,0,4.91971e-05,35.967
native,mippv2_x100_register_blocked_apack4,128,128,128,1,0,0.000121359,34.5612
native,mippv2_panel_x100_lmul1,32,32,32,1,0,2.37112e-06,27.6393
native,mippv2_panel_x100_lmul1,64,64,64,1,0,2.13867e-05,24.5147
native,mippv2_panel_x100_lmul1,96,96,96,1,0,8.27287e-05,21.3888
native,mippv2_panel_x100_lmul1,128,128,128,1,0,0.000209005,20.068
native,mippv2_panel_x100_lmul2,32,32,32,1,0,1.78698e-06,36.6742
native,mippv2_panel_x100_lmul2,64,64,64,1,0,1.50818e-05,34.763
native,mippv2_panel_x100_lmul2,96,96,96,1,0,4.95699e-05,35.6965
native,mippv2_panel_x100_lmul2,128,128,128,1,0,0.000121516,34.5166
native,mippv2_panel_x100_lmul4,32,32,32,1,0,2.0355e-06,32.1965
native,mippv2_panel_x100_lmul4,64,64,64,1,0,1.8659e-05,28.0984
native,mippv2_panel_x100_lmul4,96,96,96,1,0,6.35372e-05,27.8494
native,mippv2_panel_x100_lmul4,128,128,128,1,0,0.000157725,26.5926
native,mippv2_x60_mr6_nr4_fmaddi,32,32,32,1,0,1.76746e-06,37.0793
native,mippv2_x60_mr6_nr4_fmaddi,64,64,64,1,0,1.36148e-05,38.5088
native,mippv2_x60_mr6_nr4_fmaddi,96,96,96,1,0,4.48278e-05,39.4727
native,mippv2_x60_mr6_nr4_fmaddi,128,128,128,1,0,0.000108485,38.6626
native,mippv2_a100_mr7_nr4_pipe,32,32,32,1,0,2.16844e-06,30.2226
native,mippv2_a100_mr7_nr4_pipe,64,64,64,1,0,1.78577e-05,29.3593
native,mippv2_a100_mr7_nr4_pipe,96,96,96,1,0,5.92871e-05,29.8458
native,mippv2_a100_mr7_nr4_pipe,128,128,128,1,0,0.000142834,29.3648
native,mippv2_a100_mr7_nr2_lmul2_pipe,32,32,32,1,0,2.5258e-06,25.9466
native,mippv2_a100_mr7_nr2_lmul2_pipe,64,64,64,1,0,1.78928e-05,29.3017
native,mippv2_a100_mr7_nr2_lmul2_pipe,96,96,96,1,0,6.4963e-05,27.2381
native,mippv2_a100_mr7_nr2_lmul2_pipe,128,128,128,1,0,0.000145345,28.8575
