Build,Kernel,M,N,K,Alpha,Beta,Time_s,GFLOPS
rvv,mippv2_panel_x100_lmul2,64,64,64,1,0,3.39772e-05,15.4306
rvv,mippv2_panel_x100_lmul2,96,96,96,1,0,0.000185266,9.551
rvv,mippv2_panel_x100_lmul2,128,128,128,1,0,0.000513418,8.16937
rvv,mippv2_panel_x100_lmul4,32,32,32,1,0,4.27982e-06,15.3128
rvv,mippv2_panel_x100_lmul4,64,64,64,1,0,3.24643e-05,16.1497
rvv,mippv2_panel_x100_lmul4,96,96,96,1,0,0.000205128,8.62618
rvv,mippv2_panel_x100_lmul4,128,128,128,1,0,0.000542296,7.73434
rvv,mippv2_x60_mr6_nr4_fmaddi,32,32,32,1,0,4.19932e-06,15.6063
rvv,mippv2_x60_mr6_nr4_fmaddi,64,64,64,1,0,3.22241e-05,16.27
rvv,mippv2_x60_mr6_nr4_fmaddi,96,96,96,1,0,0.000134605,13.1457
rvv,mippv2_x60_mr6_nr4_fmaddi,128,128,128,1,0,0.000322726,12.9965
rvv,mippv2_a100_mr7_nr4_pipe,32,32,32,1,0,4.36735e-06,15.0059
rvv,mippv2_a100_mr7_nr4_pipe,64,64,64,1,0,3.35448e-05,15.6295
rvv,mippv2_a100_mr7_nr4_pipe,96,96,96,1,0,0.000133455,13.259
rvv,mippv2_a100_mr7_nr4_pipe,128,128,128,1,0,0.000299325,14.0125
rvv,mippv2_a100_mr7_nr2_lmul2_pipe,32,32,32,1,0,4.60766e-06,14.2233
rvv,mippv2_a100_mr7_nr2_lmul2_pipe,64,64,64,1,0,3.05767e-05,17.1467
rvv,mippv2_a100_mr7_nr2_lmul2_pipe,96,96,96,1,0,0.000153912,11.4966
rvv,mippv2_a100_mr7_nr2_lmul2_pipe,128,128,128,1,0,0.00029761,14.0933
