Build,Kernel,M,N,K,Alpha,Beta,Time_s,GFLOPS
rvv,mippv2_skylake_panel_lmul4,64,64,64,1,0,8.61514e-05,6.08566
rvv,mippv2_skylake_panel_lmul4,96,96,96,1,0,0.000391616,4.51838
rvv,mippv2_skylake_panel_lmul4,128,128,128,1,0,0.000941312,4.4558
rvv,mippv2_meteorlake_mr4_nr3,32,32,32,1,0,1.35491e-05,4.83694
rvv,mippv2_meteorlake_mr4_nr3,64,64,64,1,0,0.000107253,4.88831
rvv,mippv2_meteorlake_mr4_nr3,96,96,96,1,0,0.000389444,4.54359
rvv,mippv2_meteorlake_mr4_nr3,128,128,128,1,0,0.00096306,4.35519
rvv,mippv2_a76_mr6_nr3,32,32,32,1,0,1.39675e-05,4.69205
rvv,mippv2_a76_mr6_nr3,64,64,64,1,0,0.000109992,4.7666
rvv,mippv2_a76_mr6_nr3,96,96,96,1,0,0.000397286,4.4539
rvv,mippv2_a76_mr6_nr3,128,128,128,1,0,0.000932749,4.49671
rvv,mippv2_firestorm_mr4_nr4,32,32,32,1,0,1.41737e-05,4.62378
rvv,mippv2_firestorm_mr4_nr4,64,64,64,1,0,0.000112446,4.66256
rvv,mippv2_firestorm_mr4_nr4,96,96,96,1,0,0.000387606,4.56513
rvv,mippv2_firestorm_mr4_nr4,128,128,128,1,0,0.000923906,4.53975
rvv,mippv2_firestorm_mr4_nr4_fmaddi,32,32,32,1,0,4.71429e-06,13.9016
rvv,mippv2_firestorm_mr4_nr4_fmaddi,64,64,64,1,0,3.71178e-05,14.125
rvv,mippv2_firestorm_mr4_nr4_fmaddi,96,96,96,1,0,0.000175563,10.0788
rvv,mippv2_firestorm_mr4_nr4_fmaddi,128,128,128,1,0,0.00041214,10.1769
rvv,mippv2_firestorm_mr6_nr4,32,32,32,1,0,1.52456e-05,4.29868
rvv,mippv2_firestorm_mr6_nr4,64,64,64,1,0,0.000121438,4.31733
rvv,mippv2_firestorm_mr6_nr4,96,96,96,1,0,0.000493564,3.58509
rvv,mippv2_firestorm_mr6_nr4,128,128,128,1,0,0.00109078,3.84523
rvv,mippv2_firestorm_mr6_nr4_fmaddi,32,32,32,1,0,4.5889e-06,14.2814
rvv,mippv2_firestorm_mr6_nr4_fmaddi,64,64,64,1,0,3.80902e-05,13.7644
rvv,mippv2_firestorm_mr6_nr4_fmaddi,96,96,96,1,0,0.000156217,11.327
rvv,mippv2_firestorm_mr6_nr4_fmaddi,128,128,128,1,0,0.000367378,11.4169
rvv,mippv2_zen4_mr4_nr4,32,32,32,1,0,1.42959e-05,4.58426
rvv,mippv2_zen4_mr4_nr4,64,64,64,1,0,0.00011326,4.62907
rvv,mippv2_zen4_mr4_nr4,96,96,96,1,0,0.000387477,4.56665
rvv,mippv2_zen4_mr4_nr4,128,128,128,1,0,0.000924149,4.53856
rvv,mippv2_zen4_mr4_nr4_fmaddi,32,32,32,1,0,4.72167e-06,13.8798
rvv,mippv2_zen4_mr4_nr4_fmaddi,64,64,64,1,0,3.67127e-05,14.2808
rvv,mippv2_zen4_mr4_nr4_fmaddi,96,96,96,1,0,0.000173676,10.1883
rvv,mippv2_zen4_mr4_nr4_fmaddi,128,128,128,1,0,0.000415709,10.0895
rvv,mippv2_x100_register_blocked_lmul1,32,32,32,1,0,5.34818e-06,12.2539
rvv,mippv2_x100_register_blocked_lmul1,64,64,64,1,0,4.04372e-05,12.9655
rvv,mippv2_x100_register_blocked_lmul1,96,96,96,1,0,0.000183215,9.65789
rvv,mippv2_x100_register_blocked_lmul1,128,128,128,1,0,0.000461201,9.0943
rvv,mippv2_x100_register_blocked_lmul2,32,32,32,1,0,4.69389e-06,13.962
rvv,mippv2_x100_register_blocked_lmul2,64,64,64,1,0,3.50667e-05,14.9512
rvv,mippv2_x100_register_blocked_lmul2,96,96,96,1,0,0.000167793,10.5456
rvv,mippv2_x100_register_blocked_lmul2,128,128,128,1,0,0.000435716,9.62623
rvv,mippv2_x100_register_blocked_lmul4,32,32,32,1,0,5.02297e-06,13.0473
rvv,mippv2_x100_register_blocked_lmul4,64,64,64,1,0,4.11594e-05,12.738
rvv,mippv2_x100_register_blocked_lmul4,96,96,96,1,0,0.000212217,8.33802
rvv,mippv2_x100_register_blocked_lmul4,128,128,128,1,0,0.000557318,7.52587
rvv,mippv2_x100_register_blocked_apack4,32,32,32,1,0,4.71728e-06,13.8927
rvv,mippv2_x100_register_blocked_apack4,64,64,64,1,0,3.57872e-05,14.6501
rvv,mippv2_x100_register_blocked_apack4,96,96,96,1,0,0.000182375,9.70236
rvv,mippv2_x100_register_blocked_apack4,128,128,128,1,0,0.00121399,3.45498
rvv,mippv2_panel_x100_lmul1,32,32,32,1,0,5.04986e-06,12.9778
rvv,mippv2_panel_x100_lmul1,64,64,64,1,0,4.17837e-05,12.5477
rvv,mippv2_panel_x100_lmul1,96,96,96,1,0,0.000207188,8.54043
rvv,mippv2_panel_x100_lmul1,128,128,128,1,0,0.000545508,7.6888
rvv,mippv2_panel_x100_lmul2,32,32,32,1,0,4.88319e-06,13.4207
rvv,mippv2_panel_x100_lmul2,64,64,64,1,0,3.8458e-05,13.6327
rvv,mippv2_panel_x100_lmul2,96,96,96,1,0,0.000202958,8.71843
rvv,mippv2_panel_x100_lmul2,128,128,128,1,0,0.000564635,7.42835
rvv,mippv2_panel_x100_lmul4,32,32,32,1,0,7.46179e-06,8.78288
rvv,mippv2_panel_x100_lmul4,64,64,64,1,0,6.11601e-05,8.57239
rvv,mippv2_panel_x100_lmul4,96,96,96,1,0,0.000326532,5.41898
rvv,mippv2_panel_x100_lmul4,128,128,128,1,0,0.000806217,5.20245
rvv,mippv2_x60_mr6_nr4_fmaddi,32,32,32,1,0,4.5668e-06,14.3505
rvv,mippv2_x60_mr6_nr4_fmaddi,64,64,64,1,0,3.55247e-05,14.7584
rvv,mippv2_x60_mr6_nr4_fmaddi,96,96,96,1,0,0.000155963,11.3454
rvv,mippv2_x60_mr6_nr4_fmaddi,128,128,128,1,0,0.000367107,11.4253
rvv,mippv2_a100_mr7_nr4_pipe,32,32,32,1,0,4.5341e-06,14.454
rvv,mippv2_a100_mr7_nr4_pipe,64,64,64,1,0,3.50198e-05,14.9712
rvv,mippv2_a100_mr7_nr4_pipe,96,96,96,1,0,0.000258527,6.84444
rvv,mippv2_a100_mr7_nr4_pipe,128,128,128,1,0,0.000350048,11.9821
rvv,mippv2_a100_mr7_nr2_lmul2_pipe,32,32,32,1,0,5.71474e-06,11.4679
rvv,mippv2_a100_mr7_nr2_lmul2_pipe,64,64,64,1,0,4.0211e-05,13.0384
rvv,mippv2_a100_mr7_nr2_lmul2_pipe,96,96,96,1,0,0.000192187,9.20705
rvv,mippv2_a100_mr7_nr2_lmul2_pipe,128,128,128,1,0,0.000615055,6.8194
