Build,Kernel,M,N,K,Alpha,Beta,Time_s,GFLOPS
native,mippv2_firestorm_mr6_nr4_fmaddi,96,96,96,1,0,2.20331e-05,80.3098
native,mippv2_firestorm_mr6_nr4_fmaddi,128,128,128,1,0,5.23394e-05,80.1366
native,mippv2_zen4_mr4_nr4,32,32,32,1,0,9.19073e-07,71.3067
native,mippv2_zen4_mr4_nr4,64,64,64,1,0,7.77328e-06,67.4475
native,mippv2_zen4_mr4_nr4,96,96,96,1,0,2.20868e-05,80.1145
native,mippv2_zen4_mr4_nr4,128,128,128,1,0,5.2455e-05,79.9601
native,mippv2_zen4_mr4_nr4_fmaddi,32,32,32,1,0,9.18897e-07,71.3203
native,mippv2_zen4_mr4_nr4_fmaddi,64,64,64,1,0,7.80532e-06,67.1706
native,mippv2_zen4_mr4_nr4_fmaddi,96,96,96,1,0,2.20712e-05,80.171
native,mippv2_zen4_mr4_nr4_fmaddi,128,128,128,1,0,5.24538e-05,79.9619
native,mippv2_x100_register_blocked_lmul1,32,32,32,1,0,1.23878e-06,52.9035
native,mippv2_x100_register_blocked_lmul1,64,64,64,1,0,1.03581e-05,50.6161
native,mippv2_x100_register_blocked_lmul1,96,96,96,1,0,3.52632e-05,50.179
native,mippv2_x100_register_blocked_lmul1,128,128,128,1,0,8.41847e-05,49.8226
native,mippv2_x100_register_blocked_lmul2,32,32,32,1,0,1.20462e-06,54.404
native,mippv2_x100_register_blocked_lmul2,64,64,64,1,0,9.35834e-06,56.0236
native,mippv2_x100_register_blocked_lmul2,96,96,96,1,0,3.19188e-05,55.4368
native,mippv2_x100_register_blocked_lmul2,128,128,128,1,0,7.64256e-05,54.8809
native,mippv2_x100_register_blocked_lmul4,32,32,32,1,0,2.17751e-06,30.0968
native,mippv2_x100_register_blocked_lmul4,64,64,64,1,0,9.82838e-06,53.3443
native,mippv2_x100_register_blocked_lmul4,96,96,96,1,0,4.03046e-05,43.9025
native,mippv2_x100_register_blocked_lmul4,128,128,128,1,0,7.24329e-05,57.9061
native,mippv2_x100_register_blocked_apack4,32,32,32,1,0,1.20411e-06,54.427
native,mippv2_x100_register_blocked_apack4,64,64,64,1,0,9.68591e-06,54.1289
native,mippv2_x100_register_blocked_apack4,96,96,96,1,0,3.26734e-05,54.1564
native,mippv2_x100_register_blocked_apack4,128,128,128,1,0,7.72305e-05,54.3089
native,mippv2_panel_x100_lmul1,32,32,32,1,0,1.31966e-06,49.6614
native,mippv2_panel_x100_lmul1,64,64,64,1,0,1.08766e-05,48.2032
native,mippv2_panel_x100_lmul1,96,96,96,1,0,3.58989e-05,49.2904
native,mippv2_panel_x100_lmul1,128,128,128,1,0,8.72485e-05,48.0731
native,mippv2_panel_x100_lmul2,32,32,32,1,0,1.23843e-06,52.9187
native,mippv2_panel_x100_lmul2,64,64,64,1,0,1.02561e-05,51.1195
native,mippv2_panel_x100_lmul2,96,96,96,1,0,3.31122e-05,53.4386
native,mippv2_panel_x100_lmul2,128,128,128,1,0,7.9319e-05,52.8789
native,mippv2_panel_x100_lmul4,32,32,32,1,0,2.23117e-06,29.3729
native,mippv2_panel_x100_lmul4,64,64,64,1,0,1.00701e-05,52.064
native,mippv2_panel_x100_lmul4,96,96,96,1,0,4.15854e-05,42.5503
native,mippv2_panel_x100_lmul4,128,128,128,1,0,7.35899e-05,56.9956
native,mippv2_x60_mr6_nr4_fmaddi,32,32,32,1,0,9.16896e-07,71.4759
native,mippv2_x60_mr6_nr4_fmaddi,64,64,64,1,0,7.76473e-06,67.5217
native,mippv2_x60_mr6_nr4_fmaddi,96,96,96,1,0,2.20433e-05,80.2726
native,mippv2_x60_mr6_nr4_fmaddi,128,128,128,1,0,5.24292e-05,79.9994
native,mippv2_a100_mr7_nr4_pipe,32,32,32,1,0,9.56022e-07,68.5508
native,mippv2_a100_mr7_nr4_pipe,64,64,64,1,0,7.99318e-06,65.5919
native,mippv2_a100_mr7_nr4_pipe,96,96,96,1,0,2.27267e-05,77.8588
native,mippv2_a100_mr7_nr4_pipe,128,128,128,1,0,5.34408e-05,78.4851
native,mippv2_a100_mr7_nr2_lmul2_pipe,32,32,32,1,0,9.90027e-07,66.1962
native,mippv2_a100_mr7_nr2_lmul2_pipe,64,64,64,1,0,7.44627e-06,70.4095
native,mippv2_a100_mr7_nr2_lmul2_pipe,96,96,96,1,0,2.39933e-05,73.7485
native,mippv2_a100_mr7_nr2_lmul2_pipe,128,128,128,1,0,5.4528e-05,76.9201
